comment,n_star,date_time,label,positive_count,neutral_count,negative_count
thiết_kế đẹp chụp hình rõ sắc nét cảm_ứng mượt_mà pin dùng 2 ngày phù_hợp tầm giá,5,8/6/2020,Positive,4,2,0
máy xài ổn_định pin xài hơn 1 ngày mới hết mạng mẽo ổn tội cuộc_gọi mất data,5,5/5/2020,Positive,2,1,0
mua sản_phẩm đẹp ưng_ý thích không hối_tiếc mua sản phẩm tuyệt_vời giá_như màu xanh tôi mua thêm,5,17/12/2019,Positive,2,0,0
pin 4500 tụt quá nhanh lướt mất 1 đêm còn hơn hỏi nhân_viên kêu cắm sạc đêm hết vân tay nhận_diện khá chậm còn ổn không biết 10 lite không,2,29/03/2020,Negative,1,0,2
máy mượt bắt sóng kém sạc pin nóng pin hao nhanh mới mua mấy ngày giá giảm mất 500k,4,29/02/2020,Negative,1,0,3
mua gần tháng cảm_thấy hài_lòng pin trâu chơi liên_quân bằng 3g liên_tục đk 6 7 tiếng còn gần 40 pin máy đẹp sạc 30 100 gần 2 tiếng đầy nhân_viên chu_đáo nhiệt_tình,5,13/02/2020,Positive,4,0,0
sản phẩm ổn tội vân tay nhận nhân_viên nhiệt_tình pin trâu cả đêm tụt 1,4,8/7/2020,Positive,3,0,1
máy kém quá kém quay video gọi video máy nóng than nhanh hết pin chon không bao_giờ chọn hàng samsung,1,21/05/2020,Negative,0,0,4
mới mua về pin xài khá ổn đc 1 tháng pin hết quá nhanh sạc nhanh 30w cắm sạc 20 đến 100 mất 55p một tháng thấy pin hơi tệ biết về còn lỗi,3,4/7/2020,Negative,0,0,1
phần nhật_kí cuộc_gọi dùng 2 sim không hiện sim nào trong cuộc_gọi ai gọi tới biết sim nào mọi thứ khác ổn hết,3,14/04/2020,Neutral,1,0,1
mới lấy máy hôm 23 5 pin tụt hơi nhanh không làm 30 phút tụt 3 không biết máy sao không,4,25/05/2020,Negative,0,0,1
sản_phẩm 1 tuần sử_dụng ổn về game bao mượt camera âm_thanh đc nói chung máy ổn,5,12/2/2020,Positive,2,2,0
máy nhẹ kiểu_dáng đẹp thích_hợp con_gái điện thoại nhanh hết pin còn tất_cả ổn,4,13/05/2020,Positive,2,0,1
mua máy 1 tháng đánh_giá sơ máy quá ổn trong tầm giá xài hằng ngày mượt_mà gần không xảy hiện_tượng giật lag cam ổn cam khá tệ không xài app chơi game ổn ở mức đồ_họa trung hình pin xài 1 ngày mới sạc 1 lần sạc khoảng 2 tiếng đầy màn_hình đẹp xài ngoài_trời ổn,5,5/5/2020,Positive,4,2,0
iphone xài tốt mới mua 1 ngày xài thấy thích ủng_hộ tgdđ chắc mai_mốt mua thêm iphone 7 loại 128gb xài luôn mốt chắc xài cả hai iphone luôn,5,1/7/2020,Positive,2,0,0
em mua 3 tháng pin trâu hiện_tượng người khác_thường gặp nói_chung anh_em mua,5,3/4/2020,Positive,2,0,0
pin sử_dụng 1 ngày cảm_ứng vân tay nhạy bàn_phím giọng nói hỗ_trợ tiếng việt,3,21/10/2019,Negative,0,0,2
pin 5000 xài lâu sạc 10w khá nhanh màn_hình to hơi rổ camera chụp ổn vân tay nhạy realme ui dễ dùng tùy_biến mình mua bản 3 64 khá dư dã chip mạnh chủ_yếu mình dùng bình_thường chơi game ổn đa_nhiệm nhẹ ổn hơi tiếc realme không tặng tai_nghe thôi kệ gía rẽ ít dùng loa nghe to,5,20/07/2020,Positive,5,3,0
mua chiều máy ổn không vấn_đề tuy_nhiên máy cấu_hình cao hơn itel 1516 plus mà_lại chậm hơn chắc tiền nào nhà sản_xuất sử_dụng linh_kiện rẻ_tiền giãm giá_thành,3,15/03/2020,Negative,1,1,1
mới mua nhân_viên tư_vấn nhiệt_tình về dịch_vụ tgdd tuyệt còn về máy thất_vọng về bản miui gọi điện tin nhắn sử_dụng google không miui mất lịch miui sử_dụng lịch google bất_tiện xấu pin trâu sạc nhanh chụp ảnh đẹp quay vidieo slowmoition ảnh màu cực xấu,4,30/05/2020,Positive,2,1,1
ai băn_khoăn về cam xấu call video mờ yên_tâm nhé hiện camera được fix rõ ban_ngày hình_ảnh sắc nét kém cam,5,31/07/2019,Positive,1,0,0
mình hỏi dòng 7 plus dùng sim ghép đc không máy dòng androi đg dùng 2 sim mua máy mới sợ không dùng đc 2 sim,5,10/2/2019,Negative,0,0,0
sản_phẩm quá tuyệt thiết_kế đẹp cấu_hình tốt mượt_mà màu_sắc thời_trang giá ổn,5,17/06/2018,Positive,4,0,0
mới mua đỗi sang máy khác đứt cãm ung choi game quá nãn bõ 9 triệu mua con đt choi game tệ,1,20/06/2019,Negative,0,1,2
mua máy về 5 hôm dùng cảm_nhận nắp lưng đằng mỏng ọp_ẹp mặc_dù nguyên khối ấn nhẹ ngón tay nắp lưng đằng thấy ọp_ẹp pin tuy 5000 màn_hình to 65 inch cảm_giác kô trâu bằng oppo a3 đợt dùng hoạt động xem phim nhìn mờ hẳn đi máy dùng kô mượt bằng realme c2 mặc_dù giá tiền tương_đương nhau máy chậm cảm_ứng kô nhậy lắm nhất_là gõ bàn_phím chữ nọ sọ chữ kia,2,23/04/2020,Negative,0,1,5
khá ổn cam trc hơi thường cam ổn hơi nhanh hết pin đôi_khi hơi lag đơ màn_hình,3,21/02/2020,Neutral,2,0,2
máy dùng ngonn chơi game muợt pin trâu bảo phee chơi tiết sáng đên 4 giờ chiều mới hết pin nhất lquan hay pubg 1 like,4,9/2/2020,Positive,3,0,0
camera chụp ảnh khôg đẹp chụp xấu hơn máy so sánh a50 cũ màu hơi nhòe màu_sắc màng hình đẹp lắm thua so sánh a50 haiiiiii,2,13/03/2020,Negative,0,0,2
mình mua máy về trải nghiệm mình pin sài khá ổn chơi game lướt web thả ga hết pin sạc cực nhanh đầy mọi thứ khá ổn tuy_nhiên mình thấy vân tay ổn máy mới mua vân tay nhạy 2 3 lần mới test game thấy khá ổn tuy_nhiên về camera ưng_ý lắm chốt tầm giá 7 triệu khá ổn phù_hợp bạn chơi game hơn fan chụp hình,4,13/04/2020,Positive,3,1,2
mua 2 tháng rưỡi đầu pin khá trâu bây_giờ đỡ trâu cấu_hình nhanh không lag chơi game,5,17/02/2020,Neutral,1,0,1
mua vài ngày thất_vọng chơi game khỏi nói nó tệ thứ chịu nổi liên_quân không mượt call của duti mở đồ_họa trung_bình không đc máy thua cả con vivo 85 mình xài,2,21/05/2020,Negative,0,0,2
máy cấu_hình mạnh chơi game tôt ít háo pin câm rât chăc tay rậm 8gb chơi game thoải_mái,5,6/2/2020,Positive,3,0,0
thế_giới di_động bán toàn máy lỗi đổi trả khó_khăn mua redmi 8 lỗi tùm_lum đổi không đổi,1,17/04/2020,Negative,0,0,2
không giống trong ảnh mô_tả cảm_biến vân tay không giống màu máy 1 sao đủ,1,28/01/2019,Negative,0,0,1
quá oke luôn không hiểu mọi người đồi hỏi quá máy mượt âm_lượng lớn xem youtube hay facebook mình kéo thời_gian 2 ngày tóm quá tốt,5,20/03/2020,Positive,4,0,0
samsung a50s mới 5 ngày thế_giới di_động 5990 không máy sài nóng hao pin quá thua samsung a50 128gb,2,2/12/2019,Negative,0,1,2
chụp hình khá đẹp léo sáng dòng máy xem phim màn_hình màu_sắc khá đẹp_mắt hài_lòng,5,9/6/2020,Positive,3,0,0
ngoài bin đt mọi thứ tốt pin hơi dựt nhanh chơi game pubg mượt lắm,4,22/05/2019,Positive,2,0,1
lần đầu_tiên xài hàng xiaomi nói_chung chất_lượng sản_phẩm tuyệt_vời khuyên mọi người mua máy xài không hề nóng pin trâu mình chơi liên_quan hoạt động với fps cao 1 triệuận 3 pin không hề nóng tí nào con quá rẻ quá tốt,5,8/11/2019,Positive,5,0,0
mua máy xài dất ổn nhân_viên tư_vấn nhiệt_tình nói_chung hài_lòng,5,2/7/2020,Positive,2,0,0
mình mới mua vivo y19 về sử_dụng đc 1 ngày mình đánh_giá_như thiết_kế đẹp màu trắng sang_trọng đặc_biệt cấu_hình máy khủng bộ_nhớ 128 goodbye thoải_mái lưu_trữ lo hết camera chụp hình sile nét đẹp về giá y19 quá rẻ 4990 pin 5000 sạc nhanh thật tuyệt_vời,5,11/12/2019,Positive,6,0,0
mới mua máy 2 ngày máy reset tắt nguồn khởi_động chạy thegioididong hỏi bảo bật update đêm giờ tắt đi chính nhân_viên thegioididong tắt còn đúng rõ chán tôi muốn đến thegioididong đổi máy,1,22/01/2020,Negative,0,0,2
tôi thích nó sạc tốn 30 phút tui mong sản_phẩm mới hơn,5,27/06/2020,Positive,1,0,0
xứng_đáng đồng_tiền bỏ mua 9s pin trâu hơn 10h hiệu_năng ổn mát 39 cái 4h chơi game cammera chụp tạm ổn trong tầm giá máy nóng sạc chắc sạc nhanh biết ai lỗi nâng_cấp miui trong hình,5,9/5/2020,Positive,2,2,0
mik mới mua em thấy sài ổn mik chơi game nhẹ không đòi_hỏi mik biết máy mik tụt pin nhanh biết sao,5,31/01/2020,Positive,2,0,1
6 tháng sử_dụng tôi thấy máy mượt tốt camera tương_đối tốt hiệu_năng ổn_định trải nhiệm mượt_mà đánh_giá tôi về realme 5,5,15/05/2020,Positive,3,0,0
sản_phẩm hàng việt_nam không 1 điểm nào xài sạc pin loi chơi game không lướt web lắc lắm mọi người ơi không mua dòng vsmart quá tệ,1,8/5/2020,Negative,0,0,4
làm thế_nào tăng giảm âm_lượng nghe nhạc hoặc nghe fm_vậy mog giải_đáp sớm nhất xin cảm_ơn,5,26/03/2019,Negative,0,0,0
máy chạy chậm hay đơ pin yếu tầm giá mua con ngon hơn chán samsung thật,1,29/02/2020,Negative,0,1,3
máy ổn nóng máy màng hình hiễn thị tốt mờ khó_chịu lắm,2,20/02/2020,Negative,0,1,2
máy quá mạnh trong phân khúc giá đánh liên_quân max cấu_hình quá mượt giá mình mua đặt trc 11 triệu490k quá ngon,5,12/6/2020,Positive,2,1,0
máy xài ổn giá tiền đánh_giá 5 sao ủng_hộ sam sung chơi game ổn lắm nhe,5,7/4/2020,Positive,3,1,0
sản_phẩm sử_dụng tốt cấu_hình cao chạy ổn_định chế_độ bảo_hành tốt hài_lòng,5,3/11/2018,Positive,3,0,0
mình thấy chip 865 1 chip xung nhịp 284 triệuong chip 855 1 chip xung nhịp 294 lận khác_biệt giữa 2 chip tại_sao chip mới hơn xung nhịp thấp hơn nhỉ,5,6/4/2020,Negative,0,0,0
pin quảng_cáo pin trâu nhanh hết cảm_biến vân tay quá tệ dở hơn đời máy cũ xứng_đáng giá tầm trung hơn 9 triệu,2,14/09/2019,Negative,0,1,3
pin trâu chiến game mượt liên_tục đc khoảng 6 7h chụp hình khá đẹp tuy không vừa_ý trong tầm giá tốt không chơi game nhắn tin chụp ảnh thời gian nghĩ máy trì đc gần 12h nói_chung hài_lòng sản phẩm,5,31/07/2019,Positive,3,0,0
điện_thoại bây_giờ rẻ hé con smart phone đầu_tiên tui dùng 2 triệu cách 5 năm nó thông_số tạm coi ngang với con còn thua con xíu 2 triệu thời bánh_xe_bò không hiện_tại con thích_hợp làm con sơ cua sài hết pin điện_thoại chính dùng nhắn_tin nghe truyện ma vậy,5,30/05/2020,Positive,1,0,0
mới mua con note 10 lite giờ sạc không luôn không phải không là bán máy khách cũ hay mới tệ thật làn ăn kiểu không phải không giờ đem không phải không đổi hay trả không phải không buôn_bán không khác lừa_đảo máy_tệ,1,23/07/2020,Negative,0,0,3
ngoại_hình đẹp nói về cảm_biến vân tay dùng lâu_lâu khớp ổn,4,22/03/2020,Positive,1,1,0
màn_hình xem phim khá đẹp nhỏ gọn camera đẹp camera trc hơi mờ tí pin trâu mới mua hôm_qua thấy chơi game lâu_lâu lag tí cập_nhật phần_mềm xem không còn khá mượt,5,4/6/2020,Positive,2,2,0
máy dùng mượt tôi người hết pin xem phim dùng được 34 tieg pin mang_tiếng pin 4500,2,13/04/2020,Neutral,1,0,1
máy xịn sử_dụng chíp sn855 quá đỉnh màn_hình đẹp chụp ảnh thật chơi game con bao,5,4/3/2020,Positive,4,0,0
nhân_viên tgdd quá lừa hơi đau đấy nói máy chơi mượt lắm cuối_cùng hazzz 6g tưởng 2g chán,2,22/07/2020,Negative,0,0,2
sản_phẩm tốt phục_vụ nhiệt_tình nhân_viên tốt điện_thoại lướt mượt_mà đáng túi_tiền,5,12/4/2020,Positive,4,0,0
tốt ở chỗ loa to rõ không rè màn_hình dễ nhìn,5,16/03/2019,Positive,2,0,0
em mua oppo a1k em muốn đổi cục sạc ạ sạc lỗi mong nhân_viên tư_vấn thêm ạ cảm_ơn,5,10/1/2020,Negative,0,0,1
tốt chút nào mình mới mua về bốn tháng hư_hỏng bảo_hành còn mất tiền bạn nhớ cân_nhắc mua samsung galaxy a70 đánh_giá sao nào sạc cực nóng máy hỏng_hóc lỗi thừa người dùng,5,19/11/2019,Negative,0,0,2
máy thiết_kế đẹp loa to rõ chụp hình xoá phông đẹp hệ điều_hành ios mượt_mà tuy_nhiên máy dùng nhanh nóng sạc pin tầm khoảng 3 tiếng hơn mình không chơi game chủ_yếu lướt web zalo messenger facebook thấy quá ổn em,3,8/9/2019,Positive,4,2,0
vân tay cạnh viện tối_ưu tốt màn_hình nhìn nghiêng thấy nhoè bóng đen camera chụp hình dở thật vỡ điểm_ảnh chụp ban_đêm tệ luôn thời_lượng pin quảng_cáo máy tối_ưu tốt ứng_dụng còn lỗi vặt khác tầm giá thật_sự đòi_hỏi mong bản cập_nhật tới tốt hơn,3,15/04/2020,Negative,0,1,6
máy tốt mới mua sử_dụng tốt pin khoẻ một sản phẩm giá tầm tru gram thật tuyệt love,5,21/04/2020,Positive,2,1,0
mọi thứ tốt trừ quảng_cáo quá khắc_phục mọi thứ máy ổn mình mới mua máy cảm_nhận,3,31/05/2020,Neutral,1,0,1
sáng mình ghé ttdd ngã 4 âu cơ chị anh bạn khoa ở nhiệt_tình đáng yêu mình xài điện thoại được 1 ngày pin khủng màn_hình đẹp tràn_viên bộ_nhớ hơn 22 goodbye mượt vỏ điện thoại cực đẹp được tặng tai_nghe bluetooth 450k kèm ốp lưng nói_chung mình ưng_ý ủng_hộ tgdd thêm,5,4/3/2019,Positive,7,0,0
thiết_kế đẹp cảm_ứng nhạy chụp ảnh đẹp mượt tính_năng nhỏ cực hay test thử game nặng biết thế_nào rung nhẹ nhân_viên nhiệt_tình dễ thuơng,5,2/1/2020,Positive,4,0,0
máy đẹp giá tốt 4 camera ưng tầm giá sản_phẩm dáng mua kết_cấu đep chính_sách bây giờ tốt,5,15/08/2020,Positive,5,0,0
thất_vọng về a12 lắm thấy xài còn thúa a5 sao dòng oppo a12 hình_như lỗi hay sao ý xài chân lắm,1,8/7/2020,Negative,0,0,3
tải ảnh Facebook mờ vỡ hình sao à hay mạng yếu à ý_kiến à,3,21/02/2020,Negative,0,0,1
pin trâu dùng thông_thường khoảng 15h sạc khoảng 120 màn_hình lớn sắc nét bắt sóng_mạnh vân tay nhạy nhân_viên phục_vụ nhiệt_tình chu_đáo,5,13/02/2020,Positive,4,0,0
nhạc chuông quá nhỏ mở nhạc nghe đứng máy tắt nguồn mở sài mới ức_chế lắm,1,24/07/2019,Negative,0,0,2
sản_phẩm tốt chơi game hơi lag tí pin trâu sạc hơi lâu 1 tí không ốp đi kèm,5,17/03/2020,Negative,1,1,2
pin sạc lâu hết nhanh mua đc 3 hôm hỏng sạc chơi game không mượt máy nóng nhanh nói_chung không thích bằng oppo,3,12/10/2019,Negative,0,0,3
sao máy thỉnh_thoảng hiểu sim biết sao mọi thứ còn ổn,3,21/06/2020,Neutral,1,0,1
mới mua đc 20 ngày máy dùng tệ quá wifi kém mất sóng liên_tục chơi game mất kết_nối liên_tục chán,3,1/9/2019,Negative,0,0,2
3g wifi yếu khổi bàng mọi thứ còn ổn máy sài được 2 tháng bác ạ,1,1/3/2020,Neutral,1,0,1
sản_phẩm quá tốt mạng 3 4g cực khỏe pin cực trâu_bò wifi căng đét chơi game hiện_tượng lang giật,5,8/3/2020,Positive,4,0,0
mua về dùng thấy đc đến sáng tự_nhiên youtube đơ cảm_ứng không dùng được out tật nguồn khởi_động mới đc chán lun,1,26/08/2019,Negative,0,0,2
mới mua hôm thứ 7 thấy nhân_viên nhiệt_tình lắm máy xài ổn mượt tiếc pin xài nhanh hết dùng được trong 1 ngày thôi,5,5/1/2020,Positive,3,0,1
chụp hình đẹp máy nhanh mua đợt giảm_giá cảm_thấy xứng_đáng hơn,5,2/7/2020,Positive,3,0,0
người suy_nghĩ khác nhau cá_nhân mình thấy dòng máy huawei 30 lite tuyệt_vời giá 7 triệu rưỡi còn máy samsung a50 a70 nó đắt về thương_hiệu thui còn dùng máy chán lắm không bằng huawei,4,22/04/2019,Positive,1,1,0
tôi mua 15220 thấy sợ pin tốt mạng ổn tải mail chạy nhanh chụp ảnh ở chế_độ chuyên_nghiệp chấp_nhận gia tốt,5,22/02/2020,Positive,3,1,0
lỗi thẻ sim dùng 4g không dịch_vụ tự sập nguồn sạc không pin hơi thất_vọng điện_thoại,1,13/05/2020,Negative,0,0,3
máy lâu_lâu rung bất_chợt phần_cứng pin tạm ổn,2,4/5/2020,Negative,0,1,1
chất_lượng sản phảm tuyệt_vời chế_độ bảo_hành tốt nhân_viên phục_vụ chu_đáo tận_tình,5,23/07/2018,Positive,2,0,0
máy sử_dụng mượt chơi game đỉnh nhanh lag chụp hình xóa_phông rât thích,5,30/08/2018,Positive,2,0,0
điện_máy xanh mua hàng người ưa_chuộng sao đmx bán máy_ảnh hay gopro một_số bán về điện_thoại máy_ảnh hoặc gopro mong đmx nhập mặt_hàng máy_ảnh gopro đặc_biệt gopro đc người ưa_chuộng làm youtube hành_trình,5,1/7/2020,Negative,0,0,0
samsung a51 sài mạng chậm_chạp tức 7 sắc cầu vòng lun bluetooth chập_chờn,3,19/01/2020,Negative,0,0,1
máy đẹp pin trâu ram rom cực cao luông trong tầm giá sở_hữu đc ẻm quá nhĩnh hơn sản_phẩm khác nhé xài mới cảm_nhận đc máy ổn ntn nhé,5,18/11/2019,Positive,5,1,0
máy chậm nóng bực cả mình pin dùng tí hết vân vân,1,2/3/2020,Negative,0,0,2
