comment,n_star,date_time,label,positive_count,neutral_count,negative_count
mới mua về pin xài khá ổn đc 1 tháng pin hết quá nhanh sạc nhanh 30w cắm sạc 20 đến 100 mất 55p một tháng thấy pin hơi tệ biết về còn lỗi,3,4/7/2020,Negative,0,0,1
phần nhật kí cuộc gọi dùng 2 sim không hiện sim nào trong cuộc gọi ai gọi tới biết sim nào mọi thứ khác ổn hết,3,14/04/2020,Neutral,1,0,1
mới lấy máy hôm 23 5 pin tụt hơi nhanh không làm 30 phút tụt 3 không biết máy sao không,4,25/05/2020,Negative,0,0,1
sản phẩm 1 tuần sử dụng ổn về game bao mượtcamera âm thanh đcns chung máy ổn,5,12/2/2020,Positive,2,2,0
máy nhẹ kiểu dáng đẹp thích hợp con gái điện thoại nhanh hết pincòn tất cả ổn,4,13/05/2020,Positive,2,0,1
mua máy 1 tháng đánh giá sơ máy quá ổn trong tầm giá xài hằng ngày mượt gần không xảy hiện tượng giật lag cam ổn cam khá tệ không xài app chơi game ổn ở mức đồ họa trung hình pin xài 1 ngày mới sạc 1 lần sạc khoảng 2 tiếng đầy màn hình đẹp xài ngoài trời ổn,5,5/5/2020,Positive,4,2,0
iphone xài tốt mới mua 1 ngày xài thấy thíchsẽ ủng hộ tgdđ nữachắc mai mốt mua thêm iphone 7 loại 128gb xài luôn mốt chắc xài cả hai iphone luôn,5,1/7/2020,Positive,2,0,0
em mua 3 tháng pin trâu hiện tượng người khác thường gặp nói chung anh em mua,5,3/4/2020,Positive,2,0,0
pin sử dụng 1 ngày cảm ứng vân tay nhạy bàn phím giọng nói hỗ trợ tiếng việt,3,21/10/2019,Negative,0,0,2
pin 5000 xài lâu sạc 10w khá nhanh màn hình to hơi rổ camera chụp ổn vân tay nhạy realme ui dễ dùng tùy biến mình mua bản 364 khá dư dã chip mạnh chủ yếu mình dùng bình thường chơi game ổn đa nhiệm nhẹ ổn hơi tiếc realme không tặng tai nghe thôi kệ gía rẽ ít dùng loa nghe to,5,20/07/2020,Positive,5,3,0
mua chiều máy ổn không vấn đề tuy nhiên máy cấu hình cao hơn itel 1516 plus chậm hơn chắc tiền nào nhà sản xuất sử dụng linh kiện rẻ tiền giãm giá thành,3,15/03/2020,Negative,1,1,1
mới mua nhân viên tư vấn nhiệt tình về dịch vụ tgdd tuyệt còn về máy thất vọng về bản miui gọi điện tin nhắn sử dụng google không miui mất lịch miui sử dụng lịch google bất tiện xấu pin trâu sạc nhanh chụp ảnh đẹp quay vidieo slowmoition ảnh màu cực xấu,4,30/05/2020,Positive,2,1,1
ai băn khoăn về cam xấu call video mờ yên tâm nhé hiện camera được fix rõ ban ngày hình ảnh sắc nét kém cam,5,31/07/2019,Positive,1,0,0
mình hỏi dòng 7 plus thể dùng sim ghép đc không máy dòng androi đg dùng 2 sim mua máy mới sợ không dùng đc 2 sim,5,10/2/2019,Negative,0,0,0
sản phẩm quá tuyệt thiết kế đẹp cấu hình tốt mượt màu sắc thời trang giá ổn,5,17/06/2018,Positive,4,0,0
mới mua đỗi sang máy khác đứt cãm ung choi game quá nãnkhi bõ 9 triệu mua con đt choi game tệ,1,20/06/2019,Negative,0,1,2
mua máy về 5 hôm dùng cảm nhận nắp lưng đằng mỏng ọp ẹp mặc dù nguyên khốiấn nhẹ ngón tay nắp lưng đằng thấy ọp ẹp rồipin tuy 5000 màn hình to 65 inch cảm giác kô trâu bằng oppo a3 đợt dùng hoạt động xem phim nhìn mờ hẳn đimáy dùng kô mượt bằng realme c2 mặc dù giá tiền tương đương nhaumáy chậm cảm ứng kô nhậy lắm nhất gõ bàn phím chữ nọ sọ chữ kia,2,23/04/2020,Negative,0,1,5
khá ổn cam trc hơi thường cam ok hơi nhanh hết pin đôi khi hơi lag đơ màn hình,3,21/02/2020,Neutral,2,0,2
máy dùng ngonn chơi game muợt pin trâu bảo phee chơi tiết sáng đên 4 giờ chiều mới hết pin nhất lquan hay pubg 1 like,4,9/2/2020,Positive,3,0,0
camera chụp ảnh khôg đẹp chụp xấu hơn máy so sánh a50 cũ màu hơi nhòe màu sắc màng hình đẹp lắm thua so sánh a50 haiiiiii,2,13/03/2020,Negative,0,0,2
mình mua máy về trải nghiệm mình pin sài khá ổn chơi game lướt web thả ga hết pin sạc cực nhanh đầy mọi thứ khá ổn tuy nhiên mình thấy vân tay ổn máy mới mua vân tay nhạy 23 lần mới test game thấy khá ổn tuy nhiên về camera ưng ý lắm chốt tầm giá 7 triệu khá ổn phù hợp bạn chơi game hơn fan chụp hình,4,13/04/2020,Positive,3,1,2
mua 2 tháng rưỡi đầu pin khá trâu bây giờ đỡ trâu cấu hình nhanh không lag chơi game,5,17/02/2020,Neutral,1,0,1
mua vài ngày thất vọng chơi game khỏi nói nó tệ thứ chịu nổi liên quân không mượt call của duti mở đồ họa trung bình không đc máy thua cả con vivo 85 mình xài,2,21/05/2020,Negative,0,0,2
máy cấu hình mạnh chơi game tôt ít háo pin câm rât chăc tay rậm 8gb chơi game thoải mái,5,6/2/2020,Positive,3,0,0
thế giới di động bán toàn máy lỗi đổi trả khó khăn mua redmi 8 lỗi tùm lum đổi không đổi,1,17/04/2020,Negative,0,0,2
không giống trong ảnh mô tả cảm biến vân tay không giống màu máy 1 sao đủ,1,28/01/2019,Negative,0,0,1
quá oke luôn không hiểu mọi người đồi hỏi quá máy mượt âm lượng lớn xem youtube hay facebook mình thể kéo thời gian 2 ngày tóm quá tốt,5,20/03/2020,Positive,4,0,0
samsung a50s mới 5 ngày thế giới di động 5990k máy sài nóng hao pin quá thua samsung a50 128gb,2,2/12/2019,Negative,0,1,2
chụp hình khá đẹp léo sáng dòng máy xem phim màn hình màu sắc khá đẹp mắt hài lòng,5,9/6/2020,Positive,3,0,0
ngoài bin đt mọi thứ tốt pin hơi dựt nhanh chơi game pubg mượt lắm,4,22/05/2019,Positive,2,0,1
lần đầu tiên xài hàng xiaominói chung chất lượng sản phẩm tuyệt vờikhuyên mọi người mua máy nàymáy xài không hề nóng pin trâumình chơi liên quan hoạt động với fps cao 1 triệuận 3 pin không hề nóng tí nàocon quá rẻ quá tốt,5,8/11/2019,Positive,5,0,0
mua máy xài dất ổn nhân viên tư vấn nhiệt tình nói chung hài lòng,5,2/7/2020,Positive,2,0,0
mình mới mua vivo y19 về sử dụng đc 1 ngày mình đánh giá thiết kế đẹp màu trắng sang trọng đặc biệt cấu hình máy khủng bộ nhớ 128 goodbye thoải mái lưu trữ lo hết camera chụp hình sile nét đẹp về giá y19 quá rẻ 4990 pin 5000 sạc nhanh thật tuyệt vời,5,11/12/2019,Positive,6,0,0
mới mua máy 2 ngày máy reset tắt nguồn khởi động chạy thegioididong hỏi bảo bật update đêm giờ tắt đi chính nhân viên thegioididong tắt còn đúng rõ chán tôi muốn đến thegioididong đổi máy,1,22/01/2020,Negative,0,0,2
tôi thích nó sạc tốn 30 phút tui mong sản phẩm mới hơn,5,27/06/2020,Positive,1,0,0
xứng đáng đồng tiền bỏ mua 9s nàypin trâu hơn 10h hiệu năng ổn mát39 c4h chơi game cammera chụp tạm ổn trong tầm giá máy nóng sạc chắc sạc nhanh biết ai lỗi nâng cấp miui trong hình,5,9/5/2020,Positive,2,2,0
mik mới mua em thấy sài ổn mik chơi game nhẹ không đòi hỏi mik biết máy mik tụt pin nhanh biết sao,5,31/01/2020,Positive,2,0,1
6 tháng sử dụng tôi thấy máy mượt tốt camera tương đối tốt hiệu năng ổn định trải nhiệm mượt đánh giá tôi về realme 5,5,15/05/2020,Positive,3,0,0
sản phẩm hàng việt nam không 1 điểm nào xài sạc pin loi chơi game không lướt web lắc lắm mọi người ơi không mua dòng vsmart quá tệ,1,8/5/2020,Negative,0,0,4
làm thế nào tăng giảm âm lượng nghe nhạc hoặc nghe fm mog giải đáp sớm nhất xin cảm ơn,5,26/03/2019,Negative,0,0,0
máy chạy chậm hay đơ pin yếu tầm giá mua con ngon hơn chán samsung thật,1,29/02/2020,Negative,0,1,3
máy ổn nóng máy màng hình hiễn thị tốt mờ khó chịu lắm,2,20/02/2020,Negative,0,1,2
máy quá mạnh trong phân khúc giá đánh liên quân max cấu hình quá mượt giá mình mua đặt trc 11 triệu490k quá ngon,5,12/6/2020,Positive,2,1,0
máy xài ổn giá tiền đánh giá 5 sao ủng hộ sam sung chơi game ổn lắm nhe,5,7/4/2020,Positive,3,1,0
sản phẩm sử dụng tốt cấu hình cao chạy ổn định chế độ bảo hành tốt hài lòng,5,3/11/2018,Positive,3,0,0
mình thấy chip 865 1 chip xung nhịp 284 triệuong chip 855 1 chip xung nhịp 294 lận khác biệt giữa 2 chip sao chip mới hơn xung nhịp thấp hơn nhỉ,5,6/4/2020,Negative,0,0,0
pin quảng cáo pin trâu nhanh hết cảm biến vân tay quá tệ dở hơn đời máy cũ xứng đáng giá tầm trung hơn 9 triệu,2,14/09/2019,Negative,0,1,3
pin trâu chiến game mượt liên tục đc khoảng 67h chụp hình khá đẹp tuy không ý trong tầm giá tốt không chơi game nhắn tin chụp ảnh thời gian nghĩ máy trì đc gần 12h nói chung hài lòng sản phẩm,5,31/07/2019,Positive,3,0,0
điện thoại bây giờ rẻ hé con smart phone đầu tiên tui dùng 2 triệu cách 5 năm nó thông số tạm thể coi ngang với con còn thua con xíu 2 triệu thời bánh xe bò không hiện con thích hợp làm con sơ cua sài hết pin điện thoại chính dùng nhắn tin nghe truyện ma vvv,5,30/05/2020,Positive,1,0,0
mới mua con note 10 litegiờ sạc không luônk phải không là bán máy khách cũ hay mới nữatệ thậtlàn ăn kiểu không pkgiờ đem không phải không đổi hay trả không pkbuôn bán không khác lừa đảomáy tệ,1,23/07/2020,Negative,0,0,3
ngoại hình đẹp nói về cảm biến vân tay dùng lâu khớp ổn,4,22/03/2020,Positive,1,1,0
màn hình xem phim khá đẹp nhỏ gọn camera đẹp camera trc hơi mờ tí pin trâu mới mua hôm thấy chơi game lâu lag tí cập nhật phần mềm xem không còn khá mượt,5,4/6/2020,Positive,2,2,0
máy dùng mượtchỉ tôi người hết pin xem phim dùng được 34 tieg pinmang tiếng pin 4500,2,13/04/2020,Neutral,1,0,1
máy xịn sử dụng chíp sn855 quá đỉnh màn hình đẹp chụp ảnh thật chơi game con bao,5,4/3/2020,Positive,4,0,0
nhân viên tgdd quá lừa hơi đau đấynói máy chơi mượt lắm cuối hazzz 6g tưởng 2g chán,2,22/07/2020,Negative,0,0,2
sản phẩm tốt phục vụ nhiệt tình nhân viên tốt điện thoại lướt mượt đáng túi tiền,5,12/4/2020,Positive,4,0,0
tốt ở chỗ loa to rõ không rè màn hình dễ nhìn,5,16/03/2019,Positive,2,0,0
em mua oppo a1k em muốn đổi cục sạc ạ sạc lỗi mong nhân viên tư vấn thêm ạ cảm ơn,5,10/1/2020,Negative,0,0,1
tốt chút nào mình mới mua về bốn tháng hư hỏng bảo hành còn mất tiền bạn nhớ cân nhắc mua samsung galaxy a70 đánh giá sao nào sạc cực nóng máy hỏng hóc lỗi thừa người dùng,5,19/11/2019,Negative,0,0,2
máy thiết kế đẹploa to rõchụp hình xoá phông đẹphệ hành ios mượt màtuy nhiên máy dùng nhanh nóngsạc pin tầm khoảng 3 tiếng hơnmình không chơi gamechủ yếu lướt webzalomessengerfacebook thấy quá ổn em,3,8/9/2019,Positive,4,2,0
vân tay cạnh viện tối ưu tốt màn hình nhìn nghiêng thấy nhoè bóng đen camera chụp hình dở thật vỡ điểm ảnh chụp ban đêm tệ luôn thời lượng pin quảng cáo máy tối ưu tốt ứng dụng còn lỗi vặt khác tầm giá thật đòi hỏi mong bản cập nhật tới tốt hơn,3,15/04/2020,Negative,0,1,6
máy tốt mới mua sử dụng tốt pin khoẻmột sản phẩm giá tầm tru gram thật tuyệt love,5,21/04/2020,Positive,2,1,0
mọi thứ tốt trừ quảng cáo quá khắc phục mọi thứ máy ổn mình mới mua máy cảm nhận,3,31/05/2020,Neutral,1,0,1
sáng mình ghé ttdd ngã 4 âu cơ chị anh bạn khoa ở nhiệt tình đáng yêu mình xài điện thoại được 1 ngày pin khủng màn hình đẹp tràn viên bộ nhớ hơn 22 goodbye mượt vỏ điện thoại cực đẹp được tặng tai nghe bluetooth 450k kèm ốp lưng nói chung mình ưng ý ủng hộ tgdd thêm,5,4/3/2019,Positive,7,0,0
thiết kế đẹp cảm ứng nhạy chụp ảnh đẹp mượt tính năng nhỏ cực hay test thử game nặng biết thế nào rung nhẹ nhân viên nhiệt tình dễ thuơng,5,2/1/2020,Positive,4,0,0
máy đẹp giá tốt 4 camera ưng tầm giá sản phẩm dáng mua kết cấu đep chính sách bây giờ tốt,5,15/08/2020,Positive,5,0,0
thất vọng về a12 lắm thấy xài còn thúa a5 sdòng oppo a12hình lỗi hay sao ýxài chân lắm,1,8/7/2020,Negative,0,0,3
tải ảnh Facebook mờ vỡ hình sao akhay mạng yếu akcho ý kiến à,3,21/02/2020,Negative,0,0,1
pin trâu dùng thông thường khoảng 15h sạc khoảng 120 màn hình lớn sắc nét bắt sóng mạnh vân tay nhạy nhân viên phục vụ nhiệt tình chu đáo,5,13/02/2020,Positive,4,0,0
nhạc chuông quá nhỏ mở nhạc nghe đứng máy tắt nguồn mở sài mới ức chế lắm,1,24/07/2019,Negative,0,0,2
sản phẩm tốt chơi game hơi lag tí pin trâu sạc hơi lâu 1 tí không ốp đi kèm,5,17/03/2020,Negative,1,1,2
pin sạc lâu hết nhanh mua đc 3 hôm hỏng sạc chơi game không mượt máy nóng nhanh nói chung không thích bằng oppo,3,12/10/2019,Negative,0,0,3
sao máy thỉnh thoảng hiểu sim biết sao mọi thứ còn ổn,3,21/06/2020,Neutral,1,0,1
mới mua đc 20 ngày máy dùng tệ quá wifi kém mất sóng liên tục chơi game mất kết nối liên tục chán,3,1/9/2019,Negative,0,0,2
3g wifi yếu khổi bàngmọi thứ còn okmáy sài được 2 tháng bác ạ,1,1/3/2020,Neutral,1,0,1
sản phẩm quá tốt mạng 34g cực khỏe pin cực trâu bò wifi căng đét chơi game hiện tượng lang giật,5,8/3/2020,Positive,4,0,0
mua về dùng thấy đc đến sáng tự nhiên youtube đơ cảm ứng không dùng được out tật nguồn khởi động mới đc chán lun,1,26/08/2019,Negative,0,0,2
mới mua hôm thứ 7 thấy nhân viên nhiệt tình lắm máy xài ổnmượt tiếc pin xài nhanh hết dùng được trong 1 ngày thôi,5,5/1/2020,Positive,3,0,1
chụp hình đẹp máy nhanh mua đợt giảm giá cảm thấy xứng đáng hơn,5,2/7/2020,Positive,3,0,0
người suy nghĩ khác nhau cá nhân mình thấy dòng máy huawei 30 lite tuyệt vời giá 7 triệu rưỡi còn máy samsung a50 a70 nó đắt về thương hiệu thui còn dùng máy chán lắm không bằng huawei,4,22/04/2019,Positive,1,1,0
tôi mua 15220 thấy sợ pin tốt mạng ổn tải mail chạy nhanh chụp ảnh ở chế độ chuyên nghiệp chấp nhận gia tốt,5,22/02/2020,Positive,3,1,0
lỗi thẻ sim dùng 4g không dịch vụ tự sập nguồn sạc không pin hơi thất vọng điện thoại,1,13/05/2020,Negative,0,0,3
máy lâu rung bất chợtcó phần cứng pin tạm ổn,2,4/5/2020,Negative,0,1,1
chất lượng sản phảm tuyệt vời chế độ bảo hành tốt nhân viên phục vụ chu đáo tận tình,5,23/07/2018,Positive,2,0,0
máy sử dụng mượt chơi game đỉnh nhanh lag chụp hình xóa phông rât thích,5,30/08/2018,Positive,2,0,0
điện máy xanh mua hàng người ưa chuộng sao đmx bán máy ảnh hay gopro một số bán về điện thoại máy ảnh hoặc gopro mong đmx nhập mặt hàng máy ảnh gopro đặc biệt gopro đc người ưa chuộng làm youtube hành trình,5,1/7/2020,Negative,0,0,0
samsung a51 sài mạng chậm chạp tức 7 sắc cầu vòng lun bluetooth chập chờn,3,19/01/2020,Negative,0,0,1
máy đẹp pin trâu ram rom cực cao luông trong tầm giá sở hữu đc ẻm quá nhĩnh hơn sản phẩm khác nhé xài mới cảm nhận đc máy ổn ntn nhé,5,18/11/2019,Positive,5,1,0
máy chậm nóng bực cả mình pin dùng tí hếtvv,1,2/3/2020,Negative,0,0,2
mới sử sụng 1 ngày thấy pin sụp khá nhanh cảm biến vân tay loát chậm chơi game bình thường nhạy lắm bắt sóng yếu điện thoại khác bắt wifi đầy luôn a51 bắt 2 vạch dùng khá thất vọng chụp ảnh ins còn lag giật nảnnnn,3,16/08/2020,Negative,0,0,4
mjh mua cánh hai tuần chơi game call của duty chơi ức chế mjh đổi mới tệ hơn cũ anh em nào đg chơi game cân nhắc nha,2,23/05/2020,Negative,0,0,2
